Year,Month,Day,Avg_Radiation,Avg_Temperature
2016,6,2,4.326533333333334,26.639366666666668
2016,6,3,3.6468666666666665,26.4726
2016,6,4,5.132933333333334,26.637466666666665
2016,6,5,5.447866666666667,26.603966666666665
2016,6,6,5.010266666666666,26.279333333333334
2016,6,7,4.716866666666666,26.2597
2016,6,8,5.229133333333333,26.350433333333335
2016,6,9,4.478466666666667,26.167033333333332
2016,6,10,4.484466666666666,26.4547
2016,6,11,4.4184,26.441499999999998
2016,6,12,4.478000000000001,26.301199999999998
2016,6,13,4.823466666666667,26.320966666666667
2016,6,14,4.247733333333333,26.228133333333332
2016,6,15,4.434733333333334,26.12376666666667
2016,6,16,4.7954,26.209633333333333
2016,6,17,4.444266666666667,26.0493
2016,6,18,5.287266666666667,26.381133333333334
2016,6,19,4.545066666666667,26.543633333333332
2016,6,20,4.5404,26.271266666666666
2016,6,21,4.476666666666667,26.4808
2016,6,22,3.196466666666667,26.018166666666666
2016,6,23,3.7029333333333336,25.774433333333334
2016,6,24,4.1386666666666665,25.8774
2016,6,25,4.0001999999999995,25.532700000000002
2016,6,26,3.5265333333333335,25.415733333333336
2016,6,27,3.517866666666667,25.668699999999998
2016,6,28,4.934666666666667,25.95726666666667
2016,6,29,2.9323333333333337,25.509433333333334
2016,6,30,3.364866666666667,25.310466666666667
2016,7,1,4.425933333333333,25.482633333333332
2016,7,2,4.027466666666666,25.190533333333335
2016,7,3,4.148000000000001,25.04693333333333
2016,7,4,4.5048,25.186300000000003
2016,7,5,4.489933333333333,25.266733333333335
2016,7,6,4.297066666666667,25.5033
2016,7,7,3.9646000000000003,25.648
2016,7,8,4.3327333333333335,25.6497
2016,7,9,4.437266666666667,25.780533333333334
2016,7,10,4.965533333333334,25.702866666666665
2016,7,11,3.3275333333333332,25.298733333333335
2016,7,12,4.682799999999999,25.295833333333334
2016,7,13,4.3584,25.453566666666667
2016,7,14,4.995333333333333,25.858933333333333
2016,7,15,4.362733333333333,25.651066666666665
2016,7,16,4.2104,25.431766666666665
2016,7,17,3.9007333333333336,25.1979
2016,7,18,4.342266666666667,25.088233333333335
2016,7,19,5.108666666666666,25.5383
2016,7,20,3.8352666666666666,25.453933333333335
2016,7,21,4.3486666666666665,25.267166666666665
2016,7,22,3.9346000000000005,25.325300000000002
2016,7,23,4.016066666666666,25.174699999999998
2016,7,24,3.7822666666666667,24.895933333333332
2016,7,25,4.696866666666667,24.966533333333334
2016,7,26,4.181466666666667,24.950566666666667
2016,7,27,4.136333333333334,25.0272
2016,7,28,3.855933333333333,25.16476666666667
2016,7,29,3.781933333333333,25.256700000000002
2016,7,30,3.3458666666666668,25.030266666666666
2016,7,31,3.7931333333333335,25.114666666666665
2016,8,1,4.840533333333334,25.24373333333333
2016,8,2,4.877666666666666,25.496066666666664
2016,8,3,4.2034,25.407466666666664
2016,8,4,4.5184,25.298766666666666
2016,8,5,4.0228,24.85203333333333
2016,8,6,3.7354,24.578966666666666
2016,8,7,3.661266666666667,24.7074
2016,8,8,3.822866666666666,24.57616666666667
2016,8,9,3.7103999999999995,24.823566666666665
2016,8,10,5.154333333333333,25.309033333333332
2016,8,11,5.7418,25.3933
2016,8,12,5.737666666666667,25.225966666666668
2016,8,13,5.535533333333333,25.183333333333334
2016,8,14,5.473133333333333,25.485633333333332
2016,8,15,4.951266666666667,25.571266666666666
2016,8,16,4.822,25.5039
2016,8,17,4.755466666666667,25.4419
2016,8,18,5.105466666666667,25.340466666666668
2016,8,19,5.277666666666667,25.344066666666667
2016,8,20,5.7729333333333335,25.4143
2016,8,21,5.942466666666666,25.522433333333336
2016,8,22,5.363333333333333,25.430866666666667
2016,8,23,6.050933333333333,25.6621
2016,8,24,5.92,25.953133333333334
2016,8,25,6.174600000000001,26.293766666666667
2016,8,26,4.993133333333334,26.0982
2016,8,27,5.398333333333333,25.8213
2016,8,28,5.436933333333333,25.833533333333335
2016,8,29,4.823666666666666,25.657333333333334
2016,8,30,5.6856,25.937766666666665
2016,8,31,5.232066666666666,25.798233333333336
2016,9,1,4.646933333333333,25.4557
2016,9,2,4.793333333333333,25.25626666666667
2016,9,3,5.7568,25.5138
2016,9,4,4.372066666666666,25.485
2016,9,5,3.2288666666666668,24.9542
2016,9,6,4.9576,25.213466666666665
2016,9,7,5.478800000000001,25.604166666666668
2016,9,8,4.475066666666667,25.339766666666666
2016,9,9,5.428466666666666,25.589566666666666
2016,9,10,5.527200000000001,25.819433333333333
2016,9,11,4.9530666666666665,25.667533333333335
2016,9,12,4.43,25.54726666666667
2016,9,13,4.680933333333333,25.311300000000003
2016,9,14,5.9322,25.74546666666667
2016,9,15,4.684333333333333,25.459533333333333
